"TIME","GEO","INDIC_SB","NACE_R2","Value"
"2014","BG311","V16911","M_N","576"
"2014","BG311","V16911","P_Q","2 823"
"2014","BG311","V16911","R_S","483"
"2014","BG312","V11910","B-S_X_K642","2 471"
"2014","BG312","V11910","B-E","378"
"2014","BG312","V11910","F","94"
"2014","BG312","V11910","G","995"
"2014","BG312","V11910","H","134"
"2014","BG312","V11910","I","190"
"2014","BG312","V11910","J","16"
"2014","BG312","V11910","K_L_X_K642","84"
"2014","BG312","V11910","M_N","125"
"2014","BG312","V11910","P_Q","263"
"2014","BG312","V11910","R_S","192"
"2014","BG312","V16911","B-S_X_K642","21 779"
"2014","BG312","V16911","B-E","8 988"
"2014","BG312","V16911","F","1 121"
"2014","BG312","V16911","G","4 239"
"2014","BG312","V16911","H","710"
"2014","BG312","V16911","I","885"
"2014","BG312","V16911","J","109"
"2014","BG312","V16911","K_L_X_K642","204"
"2014","BG312","V16911","M_N","622"
"2014","BG312","V16911","P_Q","4 348"
"2014","BG312","V16911","R_S","553"
"2014","BG313","V11910","B-S_X_K642","3 183"
"2014","BG313","V11910","B-E","369"
"2014","BG313","V11910","F","151"
"2014","BG313","V11910","G","1 293"
"2014","BG313","V11910","H","165"
"2014","BG313","V11910","I","281"
"2014","BG313","V11910","J","43"
"2014","BG313","V11910","K_L_X_K642","104"
"2014","BG313","V11910","M_N","212"
"2014","BG313","V11910","P_Q","364"
"2014","BG313","V11910","R_S","201"
"2014","BG313","V16911","B-S_X_K642","32 040"
"2014","BG313","V16911","B-E","12 623"
"2014","BG313","V16911","F","2 837"
"2014","BG313","V16911","G","5 015"
"2014","BG313","V16911","H","1 577"
"2014","BG313","V16911","I","1 205"
"2014","BG313","V16911","J","275"
"2014","BG313","V16911","K_L_X_K642","315"
"2014","BG313","V16911","M_N","1 229"
"2014","BG313","V16911","P_Q","6 294"
"2014","BG313","V16911","R_S","670"
"2014","BG314","V11910","B-S_X_K642","5 461"
"2014","BG314","V11910","B-E","652"
"2014","BG314","V11910","F","250"
"2014","BG314","V11910","G","2 248"
"2014","BG314","V11910","H","323"
"2014","BG314","V11910","I","393"
"2014","BG314","V11910","J","91"
"2014","BG314","V11910","K_L_X_K642","194"
"2014","BG314","V11910","M_N","346"
"2014","BG314","V11910","P_Q","553"
"2014","BG314","V11910","R_S","411"
"2014","BG314","V16911","B-S_X_K642","49 500"
"2014","BG314","V16911","B-E","20 011"
"2014","BG314","V16911","F","2 549"
"2014","BG314","V16911","G","9 180"
"2014","BG314","V16911","H","2 067"
"2014","BG314","V16911","I","1 667"
"2014","BG314","V16911","J","350"
"2014","BG314","V16911","K_L_X_K642","679"
"2014","BG314","V16911","M_N","1 848"
"2014","BG314","V16911","P_Q","10 053"
"2014","BG314","V16911","R_S","1 096"
"2014","BG315","V11910","B-S_X_K642","3 137"
"2014","BG315","V11910","B-E","596"
"2014","BG315","V11910","F","101"
"2014","BG315","V11910","G","1 172"
"2014","BG315","V11910","H","193"
"2014","BG315","V11910","I","328"
"2014","BG315","V11910","J","44"
"2014","BG315","V11910","K_L_X_K642","75"
"2014","BG315","V11910","M_N","161"
"2014","BG315","V11910","P_Q","249"
"2014","BG315","V11910","R_S","218"
"2014","BG315","V16911","B-S_X_K642","30 692"
"2014","BG315","V16911","B-E","15 148"
"2014","BG315","V16911","F","672"
"2014","BG315","V16911","G","6 324"
"2014","BG315","V16911","H","1 049"
"2014","BG315","V16911","I","1 581"
"2014","BG315","V16911","J","204"
"2014","BG315","V16911","K_L_X_K642","182"
"2014","BG315","V16911","M_N","657"
"2014","BG315","V16911","P_Q","4 242"
"2014","BG315","V16911","R_S","633"
"2014","BG321","V11910","B-S_X_K642","5 788"
"2014","BG321","V11910","B-E","697"
"2014","BG321","V11910","F","263"
"2014","BG321","V11910","G","2 259"
"2014","BG321","V11910","H","331"
"2014","BG321","V11910","I","536"
"2014","BG321","V11910","J","92"
"2014","BG321","V11910","K_L_X_K642","226"
"2014","BG321","V11910","M_N","436"
"2014","BG321","V11910","P_Q","486"
"2014","BG321","V11910","R_S","462"
"2014","BG321","V16911","B-S_X_K642","56 160"
"2014","BG321","V16911","B-E","21 405"
"2014","BG321","V16911","F","2 707"
"2014","BG321","V16911","G","11 844"
"2014","BG321","V16911","H","2 589"
"2014","BG321","V16911","I","2 918"
"2014","BG321","V16911","J","748"
"2014","BG321","V16911","K_L_X_K642","624"
"2014","BG321","V16911","M_N","1 755"
"2014","BG321","V16911","P_Q","9 805"
"2014","BG321","V16911","R_S","1 765"
"2014","BG322","V11910","B-S_X_K642","3 367"
"2014","BG322","V11910","B-E","674"
"2014","BG322","V11910","F","147"
"2014","BG322","V11910","G","1 170"
"2014","BG322","V11910","H","179"
"2014","BG322","V11910","I","334"
"2014","BG322","V11910","J","43"
"2014","BG322","V11910","K_L_X_K642","87"
"2014","BG322","V11910","M_N","208"
"2014","BG322","V11910","P_Q","259"
"2014","BG322","V11910","R_S","266"
"2014","BG322","V16911","B-S_X_K642","35 843"
"2014","BG322","V16911","B-E","19 946"
"2014","BG322","V16911","F","1 435"
"2014","BG322","V16911","G","4 985"
"2014","BG322","V16911","H","1 348"
"2014","BG322","V16911","I","1 423"
"2014","BG322","V16911","J","202"
"2014","BG322","V16911","K_L_X_K642","189"
"2014","BG322","V16911","M_N","1 055"
"2014","BG322","V16911","P_Q","4 312"
"2014","BG322","V16911","R_S","948"
"2014","BG323","V11910","B-S_X_K642","6 199"
"2014","BG323","V11910","B-E","945"
"2014","BG323","V11910","F","267"
"2014","BG323","V11910","G","2 260"
"2014","BG323","V11910","H","420"
"2014","BG323","V11910","I","434"
"2014","BG323","V11910","J","144"
"2014","BG323","V11910","K_L_X_K642","232"
"2014","BG323","V11910","M_N","576"
"2014","BG323","V11910","P_Q","415"
"2014","BG323","V11910","R_S","506"
"2014","BG323","V16911","B-S_X_K642","61 173"
"2014","BG323","V16911","B-E","27 082"
"2014","BG323","V16911","F","2 853"
"2014","BG323","V16911","G","9 916"
"2014","BG323","V16911","H","5 043"
"2014","BG323","V16911","I","2 373"
"2014","BG323","V16911","J","730"
"2014","BG323","V16911","K_L_X_K642","699"
"2014","BG323","V16911","M_N","2 729"
"2014","BG323","V16911","P_Q","8 004"
"2014","BG323","V16911","R_S","1 744"
"2014","BG324","V11910","B-S_X_K642","2 328"
"2014","BG324","V11910","B-E","273"
"2014","BG324","V11910","F","77"
"2014","BG324","V11910","G","964"
"2014","BG324","V11910","H","165"
"2014","BG324","V11910","I","163"
"2014","BG324","V11910","J","17"
"2014","BG324","V11910","K_L_X_K642","74"
"2014","BG324","V11910","M_N","143"
"2014","BG324","V11910","P_Q","243"
"2014","BG324","V11910","R_S","209"
"2014","BG324","V16911","B-S_X_K642","19 743"
"2014","BG324","V16911","B-E","7 288"
"2014","BG324","V16911","F","987"
"2014","BG324","V16911","G","3 811"
"2014","BG324","V16911","H","1 290"
"2014","BG324","V16911","I","635"
"2014","BG324","V16911","J","59"
"2014","BG324","V16911","K_L_X_K642","184"
"2014","BG324","V16911","M_N","682"
"2014","BG324","V16911","P_Q","4 111"
"2014","BG324","V16911","R_S","696"
"2014","BG325","V11910","B-S_X_K642","2 075"
"2014","BG325","V11910","B-E","226"
"2014","BG325","V11910","F","101"
"2014","BG325","V11910","G","890"
"2014","BG325","V11910","H","123"
"2014","BG325","V11910","I","145"
"2014","BG325","V11910","J","16"
"2014","BG325","V11910","K_L_X_K642","57"
"2014","BG325","V11910","M_N","114"
"2014","BG325","V11910","P_Q","213"
"2014","BG325","V11910","R_S","190"
"2014","BG325","V16911","B-S_X_K642","15 646"
"2014","BG325","V16911","B-E","4 942"
"2014","BG325","V16911","F","1 033"
"2014","BG325","V16911","G","3 641"
"2014","BG325","V16911","H","663"
"2014","BG325","V16911","I","648"
"2014","BG325","V16911","J","80"
"2014","BG325","V16911","K_L_X_K642","253"
"2014","BG325","V16911","M_N","317"
"2014","BG325","V16911","P_Q","3 672"
"2014","BG325","V16911","R_S","397"
"2014","BG331","V11910","B-S_X_K642","16 598"
"2014","BG331","V11910","B-E","1 402"
"2014","BG331","V11910","F","1 117"
"2014","BG331","V11910","G","5 881"
"2014","BG331","V11910","H","758"
"2014","BG331","V11910","I","1 317"
"2014","BG331","V11910","J","429"
"2014","BG331","V11910","K_L_X_K642","988"
"2014","BG331","V11910","M_N","2 214"
"2014","BG331","V11910","P_Q","1 035"
"2014","BG331","V11910","R_S","1 457"
"2014","BG331","V16911","B-S_X_K642","142 854"
"2014","BG331","V16911","B-E","26 656"
"2014","BG331","V16911","F","14 445"
"2014","BG331","V16911","G","31 198"
"2014","BG331","V16911","H","9 757"
"2014","BG331","V16911","I","13 771"
"2014","BG331","V16911","J","3 084"
"2014","BG331","V16911","K_L_X_K642","5 383"
"2014","BG331","V16911","M_N","13 295"
"2014","BG331","V16911","P_Q","19 111"
"2014","BG331","V16911","R_S","6 154"
"2014","BG332","V11910","B-S_X_K642","4 676"
"2014","BG332","V11910","B-E","514"
"2014","BG332","V11910","F","254"
"2014","BG332","V11910","G","1 836"
"2014","BG332","V11910","H","252"
"2014","BG332","V11910","I","432"
"2014","BG332","V11910","J","52"
"2014","BG332","V11910","K_L_X_K642","185"
"2014","BG332","V11910","M_N","362"
"2014","BG332","V11910","P_Q","366"
"2014","BG332","V11910","R_S","423"
"2014","BG332","V16911","B-S_X_K642","31 947"
"2014","BG332","V16911","B-E","8 855"
"2014","BG332","V16911","F","2 259"
"2014","BG332","V16911","G","6 738"
"2014","BG332","V16911","H","1 361"
"2014","BG332","V16911","I","3 783"
"2014","BG332","V16911","J","202"
"2014","BG332","V16911","K_L_X_K642","589"
"2014","BG332","V16911","M_N","1 356"
"2014","BG332","V16911","P_Q","5 686"
"2014","BG332","V16911","R_S","1 118"
"2014","BG333","V11910","B-S_X_K642","3 569"
"2014","BG333","V11910","B-E","480"
"2014","BG333","V11910","F","174"
"2014","BG333","V11910","G","1 299"
"2014","BG333","V11910","H","203"
"2014","BG333","V11910","I","258"
"2014","BG333","V11910","J","46"
"2014","BG333","V11910","K_L_X_K642","150"
"2014","BG333","V11910","M_N","278"
"2014","BG333","V11910","P_Q","392"
"2014","BG333","V11910","R_S","289"
"2014","BG333","V16911","B-S_X_K642","34 286"
"2014","BG333","V16911","B-E","13 244"
"2014","BG333","V16911","F","2 148"
"2014","BG333","V16911","G","6 370"
"2014","BG333","V16911","H","1 384"
"2014","BG333","V16911","I","1 156"
"2014","BG333","V16911","J","177"
"2014","BG333","V16911","K_L_X_K642","637"
"2014","BG333","V16911","M_N","2 057"
"2014","BG333","V16911","P_Q","6 433"
"2014","BG333","V16911","R_S","680"
"2014","BG334","V11910","B-S_X_K642","2 210"
"2014","BG334","V11910","B-E","273"
"2014","BG334","V11910","F","73"
"2014","BG334","V11910","G","867"
"2014","BG334","V11910","H","204"
"2014","BG334","V11910","I","157"
"2014","BG334","V11910","J","16"
"2014","BG334","V11910","K_L_X_K642","62"
"2014","BG334","V11910","M_N","138"
"2014","BG334","V11910","P_Q","197"
"2014","BG334","V11910","R_S","223"
"2014","BG334","V16911","B-S_X_K642","22 973"
"2014","BG334","V16911","B-E","8 969"
"2014","BG334","V16911","F","1 817"
"2014","BG334","V16911","G","3 572"
"2014","BG334","V16911","H","1 690"
"2014","BG334","V16911","I","654"
"2014","BG334","V16911","J","68"
"2014","BG334","V16911","K_L_X_K642","159"
"2014","BG334","V16911","M_N","1 400"
"2014","BG334","V16911","P_Q","4 112"
"2014","BG334","V16911","R_S","532"
"2014","BG341","V11910","B-S_X_K642","15 326"
"2014","BG341","V11910","B-E","1 067"
"2014","BG341","V11910","F","1 137"
"2014","BG341","V11910","G","5 616"
"2014","BG341","V11910","H","859"
"2014","BG341","V11910","I","2 403"
"2014","BG341","V11910","J","173"
"2014","BG341","V11910","K_L_X_K642","793"
"2014","BG341","V11910","M_N","1 331"
"2014","BG341","V11910","P_Q","789"
"2014","BG341","V11910","R_S","1 158"
"2014","BG341","V16911","B-S_X_K642","110 508"
"2014","BG341","V16911","B-E","23 611"
"2014","BG341","V16911","F","13 112"
"2014","BG341","V16911","G","21 748"
"2014","BG341","V16911","H","8 418"
"2014","BG341","V16911","I","15 454"
"2014","BG341","V16911","J","1 218"
"2014","BG341","V16911","K_L_X_K642","2 878"
"2014","BG341","V16911","M_N","7 195"
"2014","BG341","V16911","P_Q","13 122"
"2014","BG341","V16911","R_S","3 752"
"2014","BG342","V11910","B-S_X_K642","3 724"
"2014","BG342","V11910","B-E","515"
"2014","BG342","V11910","F","166"
"2014","BG342","V11910","G","1 465"
"2014","BG342","V11910","H","247"
"2014","BG342","V11910","I","275"
"2014","BG342","V11910","J","43"
"2014","BG342","V11910","K_L_X_K642","125"
"2014","BG342","V11910","M_N","238"
"2014","BG342","V11910","P_Q","340"
"2014","BG342","V11910","R_S","310"
"2014","BG342","V16911","B-S_X_K642","31 593"
"2014","BG342","V16911","B-E","12 909"
"2014","BG342","V16911","F","1 625"
"2014","BG342","V16911","G","5 783"
"2014","BG342","V16911","H","1 347"
"2014","BG342","V16911","I","1 374"
"2014","BG342","V16911","J","102"
"2014","BG342","V16911","K_L_X_K642","460"
"2014","BG342","V16911","M_N","1 254"
"2014","BG342","V16911","P_Q","5 935"
"2014","BG342","V16911","R_S","804"
"2014","BG343","V11910","B-S_X_K642","2 744"
"2014","BG343","V11910","B-E","370"
"2014","BG343","V11910","F","119"
"2014","BG343","V11910","G","1 084"
"2014","BG343","V11910","H","169"
"2014","BG343","V11910","I","245"
"2014","BG343","V11910","J","23"
"2014","BG343","V11910","K_L_X_K642","99"
"2014","BG343","V11910","M_N","184"
"2014","BG343","V11910","P_Q","214"
"2014","BG343","V11910","R_S","237"
"2014","BG343","V16911","B-S_X_K642","24 442"
"2014","BG343","V16911","B-E","10 108"
"2014","BG343","V16911","F","1 918"
"2014","BG343","V16911","G","4 530"
"2014","BG343","V16911","H","920"
"2014","BG343","V16911","I","1 101"
"2014","BG343","V16911","J","121"
"2014","BG343","V16911","K_L_X_K642","526"
"2014","BG343","V16911","M_N","924"
"2014","BG343","V16911","P_Q","3 708"
"2014","BG343","V16911","R_S","586"
"2014","BG344","V11910","B-S_X_K642","7 920"
"2014","BG344","V11910","B-E","1 087"
"2014","BG344","V11910","F","434"
"2014","BG344","V11910","G","2 999"
"2014","BG344","V11910","H","476"
"2014","BG344","V11910","I","581"
"2014","BG344","V11910","J","110"
"2014","BG344","V11910","K_L_X_K642","285"
"2014","BG344","V11910","M_N","625"
"2014","BG344","V11910","P_Q","659"
"2014","BG344","V11910","R_S","664"
"2014","BG344","V16911","B-S_X_K642","89 880"
"2014","BG344","V16911","B-E","44 451"
"2014","BG344","V16911","F","5 926"
"2014","BG344","V16911","G","13 612"
"2014","BG344","V16911","H","3 503"
"2014","BG344","V16911","I","3 203"
"2014","BG344","V16911","J","645"
"2014","BG344","V16911","K_L_X_K642","991"
"2014","BG344","V16911","M_N","3 518"
"2014","BG344","V16911","P_Q","12 114"
"2014","BG344","V16911","R_S","1 917"
"2014","BG411","V11910","B-S_X_K642","61 347"
"2014","BG411","V11910","B-E","4 295"
"2014","BG411","V11910","F","3 864"
"2014","BG411","V11910","G","19 384"
"2014","BG411","V11910","H","2 427"
"2014","BG411","V11910","I","3 541"
"2014","BG411","V11910","J","3 584"
"2014","BG411","V11910","K_L_X_K642","3 449"
"2014","BG411","V11910","M_N","11 939"
"2014","BG411","V11910","P_Q","3 195"
"2014","BG411","V11910","R_S","5 669"
"2014","BG411","V16911","B-S_X_K642","730 948"
"2014","BG411","V16911","B-E","90 573"
"2014","BG411","V16911","F","46 735"
"2014","BG411","V16911","G","158 343"
"2014","BG411","V16911","H","69 045"
"2014","BG411","V16911","I","34 732"
"2014","BG411","V16911","J","60 279"
"2014","BG411","V16911","K_L_X_K642","63 958"
"2014","BG411","V16911","M_N","110 242"
"2014","BG411","V16911","P_Q","66 866"
"2014","BG411","V16911","R_S","30 175"
"2014","BG412","V11910","B-S_X_K642","5 354"
"2014","BG412","V11910","B-E","684"
"2014","BG412","V11910","F","303"
"2014","BG412","V11910","G","1 995"
"2014","BG412","V11910","H","446"
"2014","BG412","V11910","I","632"
"2014","BG412","V11910","J","58"
"2014","BG412","V11910","K_L_X_K642","120"
"2014","BG412","V11910","M_N","277"
"2014","BG412","V11910","P_Q","442"
"2014","BG412","V11910","R_S","397"
"2014","BG412","V16911","B-S_X_K642","51 663"
"2014","BG412","V16911","B-E","22 366"
"2014","BG412","V16911","F","2 117"
"2014","BG412","V16911","G","10 732"
"2014","BG412","V16911","H","2 723"
"2014","BG412","V16911","I","3 195"
"2014","BG412","V16911","J","333"
"2014","BG412","V16911","K_L_X_K642","397"
"2014","BG412","V16911","M_N","1 582"
"2014","BG412","V16911","P_Q","6 659"
"2014","BG412","V16911","R_S","1 559"
"2014","BG413","V11910","B-S_X_K642","10 714"
"2014","BG413","V11910","B-E","1 704"
"2014","BG413","V11910","F","467"
"2014","BG413","V11910","G","3 472"
"2014","BG413","V11910","H","1 725"
"2014","BG413","V11910","I","1 050"
"2014","BG413","V11910","J","124"
"2014","BG413","V11910","K_L_X_K642","271"
"2014","BG413","V11910","M_N","616"
"2014","BG413","V11910","P_Q","703"
"2014","BG413","V11910","R_S","582"
"2014","BG413","V16911","B-S_X_K642","83 764"
"2014","BG413","V16911","B-E","37 273"
"2014","BG413","V16911","F","5 745"
"2014","BG413","V16911","G","11 459"
"2014","BG413","V16911","H","5 942"
"2014","BG413","V16911","I","5 829"
"2014","BG413","V16911","J","594"
"2014","BG413","V16911","K_L_X_K642","774"
"2014","BG413","V16911","M_N","2 211"
"2014","BG413","V16911","P_Q","11 550"
"2014","BG413","V16911","R_S","2 387"
"2014","BG414","V11910","B-S_X_K642","3 001"
"2014","BG414","V11910","B-E","308"
"2014","BG414","V11910","F","195"
"2014","BG414","V11910","G","1 197"
"2014","BG414","V11910","H","177"
"2014","BG414","V11910","I","296"
"2014","BG414","V11910","J","33"
"2014","BG414","V11910","K_L_X_K642","85"
"2014","BG414","V11910","M_N","213"
"2014","BG414","V11910","P_Q","238"
"2014","BG414","V11910","R_S","259"
"2014","BG414","V16911","B-S_X_K642","25 317"
"2014","BG414","V16911","B-E","9 901"
"2014","BG414","V16911","F","1 614"
"2014","BG414","V16911","G","4 750"
"2014","BG414","V16911","H","1 202"
"2014","BG414","V16911","I","1 222"
"2014","BG414","V16911","J","227"
"2014","BG414","V16911","K_L_X_K642","299"
"2014","BG414","V16911","M_N","1 634"
"2014","BG414","V16911","P_Q","3 823"
"2014","BG414","V16911","R_S","645"
"2014","BG415","V11910","B-S_X_K642","3 316"
"2014","BG415","V11910","B-E","418"
"2014","BG415","V11910","F","136"
"2014","BG415","V11910","G","1 254"
"2014","BG415","V11910","H","384"
"2014","BG415","V11910","I","335"
"2014","BG415","V11910","J","17"
"2014","BG415","V11910","K_L_X_K642","82"
"2014","BG415","V11910","M_N","168"
"2014","BG415","V11910","P_Q","249"
"2014","BG415","V11910","R_S","273"
"2014","BG415","V16911","B-S_X_K642","27 385"
"2014","BG415","V16911","B-E","13 863"
"2014","BG415","V16911","F","1 353"
"2014","BG415","V16911","G","3 957"
"2014","BG415","V16911","H","1 367"
"2014","BG415","V16911","I","1 212"
"2014","BG415","V16911","J","49"
"2014","BG415","V16911","K_L_X_K642","199"
"2014","BG415","V16911","M_N","609"
"2014","BG415","V16911","P_Q","3 969"
"2014","BG415","V16911","R_S","807"
"2014","BG421","V11910","B-S_X_K642","20 519"
"2014","BG421","V11910","B-E","3 027"
"2014","BG421","V11910","F","1 006"
"2014","BG421","V11910","G","8 007"
"2014","BG421","V11910","H","914"
"2014","BG421","V11910","I","1 514"
"2014","BG421","V11910","J","397"
"2014","BG421","V11910","K_L_X_K642","741"
"2014","BG421","V11910","M_N","2 035"
"2014","BG421","V11910","P_Q","1 348"
"2014","BG421","V11910","R_S","1 530"
"2014","BG421","V16911","B-S_X_K642","191 384"
"2014","BG421","V16911","B-E","75 398"
"2014","BG421","V16911","F","10 823"
"2014","BG421","V16911","G","35 118"
"2014","BG421","V16911","H","10 881"
"2014","BG421","V16911","I","10 930"
"2014","BG421","V16911","J","2 764"
"2014","BG421","V16911","K_L_X_K642","2 454"
"2014","BG421","V16911","M_N","10 891"
"2014","BG421","V16911","P_Q","26 807"
"2014","BG421","V16911","R_S","5 318"
"2014","BG422","V11910","B-S_X_K642","6 203"
"2014","BG422","V11910","B-E","1 070"
"2014","BG422","V11910","F","223"
"2014","BG422","V11910","G","2 578"
"2014","BG422","V11910","H","487"
"2014","BG422","V11910","I","489"
"2014","BG422","V11910","J","53"
"2014","BG422","V11910","K_L_X_K642","168"
"2014","BG422","V11910","M_N","357"
"2014","BG422","V11910","P_Q","371"
"2014","BG422","V11910","R_S","407"
"2014","BG422","V16911","B-S_X_K642","44 718"
"2014","BG422","V16911","B-E","16 004"
"2014","BG422","V16911","F","2 456"
"2014","BG422","V16911","G","9 756"
"2014","BG422","V16911","H","3 188"
"2014","BG422","V16911","I","2 341"
"2014","BG422","V16911","J","502"
"2014","BG422","V16911","K_L_X_K642","554"
"2014","BG422","V16911","M_N","1 565"
"2014","BG422","V16911","P_Q","6 822"
"2014","BG422","V16911","R_S","1 530"
"2014","BG423","V11910","B-S_X_K642","6 054"
"2014","BG423","V11910","B-E","1 021"
"2014","BG423","V11910","F","223"
"2014","BG423","V11910","G","2 483"
"2014","BG423","V11910","H","318"
"2014","BG423","V11910","I","540"
"2014","BG423","V11910","J","59"
"2014","BG423","V11910","K_L_X_K642","162"
"2014","BG423","V11910","M_N","337"
"2014","BG423","V11910","P_Q","483"
"2014","BG423","V11910","R_S","428"
"2014","BG423","V16911","B-S_X_K642","53 450"
"2014","BG423","V16911","B-E","23 967"
"2014","BG423","V16911","F","2 527"
"2014","BG423","V16911","G","9 068"
"2014","BG423","V16911","H","2 577"
"2014","BG423","V16911","I","2 796"
"2014","BG423","V16911","J","370"
"2014","BG423","V16911","K_L_X_K642","648"
"2014","BG423","V16911","M_N","1 597"
"2014","BG423","V16911","P_Q","8 812"
"2014","BG423","V16911","R_S","1 088"
"2014","BG424","V11910","B-S_X_K642","3 090"
"2014","BG424","V11910","B-E","491"
"2014","BG424","V11910","F","198"
"2014","BG424","V11910","G","974"
"2014","BG424","V11910","H","217"
"2014","BG424","V11910","I","399"
"2014","BG424","V11910","J","38"
"2014","BG424","V11910","K_L_X_K642","74"
"2014","BG424","V11910","M_N","190"
"2014","BG424","V11910","P_Q","284"
"2014","BG424","V11910","R_S","225"
"2014","BG424","V16911","B-S_X_K642","26 782"
"2014","BG424","V16911","B-E","13 387"
"2014","BG424","V16911","F","2 107"
"2014","BG424","V16911","G","3 056"
"2014","BG424","V16911","H","1 049"
"2014","BG424","V16911","I","1 704"
"2014","BG424","V16911","J","116"
"2014","BG424","V16911","K_L_X_K642","153"
"2014","BG424","V16911","M_N","575"
"2014","BG424","V16911","P_Q","3 836"
"2014","BG424","V16911","R_S","799"
"2014","BG425","V11910","B-S_X_K642","2 767"
"2014","BG425","V11910","B-E","390"
"2014","BG425","V11910","F","160"
"2014","BG425","V11910","G","1 030"
"2014","BG425","V11910","H","157"
"2014","BG425","V11910","I","270"
"2014","BG425","V11910","J","25"
"2014","BG425","V11910","K_L_X_K642","54"
"2014","BG425","V11910","M_N","158"
"2014","BG425","V11910","P_Q","299"
"2014","BG425","V11910","R_S","224"
"2014","BG425","V16911","B-S_X_K642","25 324"
"2014","BG425","V16911","B-E","11 722"
"2014","BG425","V16911","F","1 814"
"2014","BG425","V16911","G","3 733"
"2014","BG425","V16911","H","666"
"2014","BG425","V16911","I","1 220"
"2014","BG425","V16911","J","155"
"2014","BG425","V16911","K_L_X_K642","159"
"2014","BG425","V16911","M_N","652"
"2014","BG425","V16911","P_Q","4 782"
"2014","BG425","V16911","R_S","421"
"2015","BG311","V11910","B-S_X_K642","1 871"
"2015","BG311","V11910","B-E","185"
"2015","BG311","V11910","F","58"
"2015","BG311","V11910","G","706"
"2015","BG311","V11910","H","146"
"2015","BG311","V11910","I","177"
"2015","BG311","V11910","J","26"
"2015","BG311","V11910","K_L_X_K642","65"
"2015","BG311","V11910","M_N","134"
"2015","BG311","V11910","P_Q","199"
"2015","BG311","V11910","R_S","175"
"2015","BG311","V16911","B-S_X_K642","12 950"
"2015","BG311","V16911","B-E","4 037"
"2015","BG311","V16911","F","598"
"2015","BG311","V16911","G","2 360"
"2015","BG311","V16911","H","943"
"2015","BG311","V16911","I","772"
"2015","BG311","V16911","J","149"
"2015","BG311","V16911","K_L_X_K642","164"
"2015","BG311","V16911","M_N","727"
"2015","BG311","V16911","P_Q","2 764"
"2015","BG311","V16911","R_S","436"
"2015","BG312","V11910","B-S_X_K642","2 562"
"2015","BG312","V11910","B-E","388"
"2015","BG312","V11910","F","100"
"2015","BG312","V11910","G","993"
"2015","BG312","V11910","H","146"
"2015","BG312","V11910","I","195"
"2015","BG312","V11910","J","21"
"2015","BG312","V11910","K_L_X_K642","89"
"2015","BG312","V11910","M_N","142"
"2015","BG312","V11910","P_Q","279"
"2015","BG312","V11910","R_S","209"
"2015","BG312","V16911","B-S_X_K642","22 068"
"2015","BG312","V16911","B-E","8 884"
"2015","BG312","V16911","F","1 124"
"2015","BG312","V16911","G","4 279"
"2015","BG312","V16911","H","865"
"2015","BG312","V16911","I","953"
"2015","BG312","V16911","J","156"
"2015","BG312","V16911","K_L_X_K642","208"
"2015","BG312","V16911","M_N","672"
"2015","BG312","V16911","P_Q","4 363"
"2015","BG312","V16911","R_S","564"
"2015","BG313","V11910","B-S_X_K642","3 259"
"2015","BG313","V11910","B-E","362"
"2015","BG313","V11910","F","145"
"2015","BG313","V11910","G","1 327"
"2015","BG313","V11910","H","180"
"2015","BG313","V11910","I","293"
"2015","BG313","V11910","J","46"
"2015","BG313","V11910","K_L_X_K642","122"
"2015","BG313","V11910","M_N","241"
"2015","BG313","V11910","P_Q","346"
"2015","BG313","V11910","R_S","197"
"2015","BG313","V16911","B-S_X_K642","31 550"
"2015","BG313","V16911","B-E","12 433"
"2015","BG313","V16911","F","2 373"
"2015","BG313","V16911","G","5 090"
"2015","BG313","V16911","H","1 704"
"2015","BG313","V16911","I","1 271"
"2015","BG313","V16911","J","276"
"2015","BG313","V16911","K_L_X_K642","353"
"2015","BG313","V16911","M_N","1 179"
"2015","BG313","V16911","P_Q","6 151"
"2015","BG313","V16911","R_S","720"
"2015","BG314","V11910","B-S_X_K642","5 552"
"2015","BG314","V11910","B-E","648"
"2015","BG314","V11910","F","270"
"2015","BG314","V11910","G","2 246"
"2015","BG314","V11910","H","367"
"2015","BG314","V11910","I","399"
"2015","BG314","V11910","J","79"
"2015","BG314","V11910","K_L_X_K642","210"
"2015","BG314","V11910","M_N","358"
"2015","BG314","V11910","P_Q","557"
"2015","BG314","V11910","R_S","418"
"2015","BG314","V16911","B-S_X_K642","50 315"
"2015","BG314","V16911","B-E","20 528"
"2015","BG314","V16911","F","2 602"
"2015","BG314","V16911","G","9 246"
"2015","BG314","V16911","H","2 161"
"2015","BG314","V16911","I","1 699"
"2015","BG314","V16911","J","345"
"2015","BG314","V16911","K_L_X_K642","721"
"2015","BG314","V16911","M_N","1 835"
"2015","BG314","V16911","P_Q","10 073"
"2015","BG314","V16911","R_S","1 105"
"2015","BG315","V11910","B-S_X_K642","3 247"
"2015","BG315","V11910","B-E","602"
"2015","BG315","V11910","F","119"
"2015","BG315","V11910","G","1 167"
"2015","BG315","V11910","H","215"
"2015","BG315","V11910","I","333"
"2015","BG315","V11910","J","42"
"2015","BG315","V11910","K_L_X_K642","76"
"2015","BG315","V11910","M_N","178"
"2015","BG315","V11910","P_Q","253"
"2015","BG315","V11910","R_S","262"
