"nuts3ekatte","laucode","obshtina","period","ikonaktiwni","regbezr"
"SFO","SFO54","Антон","201803",658,46
"SFO","SFO54","Антон","201804",658,43
"SFO","SFO54","Антон","201805",658,41
"SFO","SFO54","Антон","201806",658,39
"SFO","SFO54","Антон","201807",658,40
"SFO","SFO54","Антон","201808",658,39
"SFO","SFO54","Антон","201809",658,39
"SFO","SFO54","Антон","201810",658,42
"SFO","SFO54","Антон","201811",658,40
"SFO","SFO54","Антон","201812",658,36
"SFO","SFO06","Божурище","201001",3605,243
"SFO","SFO06","Божурище","201002",3605,251
"SFO","SFO06","Божурище","201003",3605,162
"SFO","SFO06","Божурище","201004",3605,196
"SFO","SFO06","Божурище","201005",3605,186
"SFO","SFO06","Божурище","201006",3605,172
"SFO","SFO06","Божурище","201007",3605,161
"SFO","SFO06","Божурище","201008",3605,150
"SFO","SFO06","Божурище","201009",3605,156
"SFO","SFO06","Божурище","201010",3605,134
"SFO","SFO06","Божурище","201011",3605,140
"SFO","SFO06","Божурище","201012",3605,139
"SFO","SFO06","Божурище","201101",4012,152
"SFO","SFO06","Божурище","201102",4012,169
"SFO","SFO06","Божурище","201103",4012,171
"SFO","SFO06","Божурище","201104",4012,173
"SFO","SFO06","Божурище","201105",4012,165
"SFO","SFO06","Божурище","201106",4012,161
"SFO","SFO06","Божурище","201107",4012,159
"SFO","SFO06","Божурище","201108",4012,167
"SFO","SFO06","Божурище","201109",4012,156
"SFO","SFO06","Божурище","201110",4012,158
"SFO","SFO06","Божурище","201111",4012,158
"SFO","SFO06","Божурище","201112",4012,164
"SFO","SFO06","Божурище","201201",4012,167
"SFO","SFO06","Божурище","201202",4012,174
"SFO","SFO06","Божурище","201203",4012,175
"SFO","SFO06","Божурище","201204",4012,172
"SFO","SFO06","Божурище","201205",4012,166
"SFO","SFO06","Божурище","201206",4012,181
"SFO","SFO06","Божурище","201207",4012,192
"SFO","SFO06","Божурище","201208",4012,183
"SFO","SFO06","Божурище","201209",4012,191
"SFO","SFO06","Божурище","201210",4012,184
"SFO","SFO06","Божурище","201211",4012,199
"SFO","SFO06","Божурище","201212",4012,189
"SFO","SFO06","Божурище","201301",4012,180
"SFO","SFO06","Божурище","201302",4012,179
"SFO","SFO06","Божурище","201303",4012,175
"SFO","SFO06","Божурище","201304",4012,181
"SFO","SFO06","Божурище","201305",4012,179
"SFO","SFO06","Божурище","201306",4012,180
"SFO","SFO06","Божурище","201307",4012,183
"SFO","SFO06","Божурище","201308",4012,184
"SFO","SFO06","Божурище","201309",4012,181
"SFO","SFO06","Божурище","201310",4012,182
"SFO","SFO06","Божурище","201311",4012,187
"SFO","SFO06","Божурище","201312",4012,182
"SFO","SFO06","Божурище","201401",4012,188
"SFO","SFO06","Божурище","201402",4012,202
"SFO","SFO06","Божурище","201403",4012,178
"SFO","SFO06","Божурище","201404",4012,175
"SFO","SFO06","Божурище","201405",4012,167
"SFO","SFO06","Божурище","201406",4012,157
"SFO","SFO06","Божурище","201407",4012,164
"SFO","SFO06","Божурище","201408",4012,143
"SFO","SFO06","Божурище","201409",4012,146
"SFO","SFO06","Божурище","201410",4012,150
"SFO","SFO06","Божурище","201411",4012,152
"SFO","SFO06","Божурище","201412",4012,142
"SFO","SFO06","Божурище","201501",4012,143
"SFO","SFO06","Божурище","201502",4012,146
"SFO","SFO06","Божурище","201503",4012,141
"SFO","SFO06","Божурище","201504",4012,125
"SFO","SFO06","Божурище","201505",4012,121
"SFO","SFO06","Божурище","201506",4012,123
"SFO","SFO06","Божурище","201507",4012,122
"SFO","SFO06","Божурище","201508",4012,124
"SFO","SFO06","Божурище","201509",4012,130
"SFO","SFO06","Божурище","201510",4012,128
"SFO","SFO06","Божурище","201511",4012,120
"SFO","SFO06","Божурище","201512",4012,118
"SFO","SFO06","Божурище","201601",4012,114
"SFO","SFO06","Божурище","201602",4012,101
"SFO","SFO06","Божурище","201603",4012,119
"SFO","SFO06","Божурище","201604",4012,110
"SFO","SFO06","Божурище","201605",4012,109
"SFO","SFO06","Божурище","201606",4012,117
"SFO","SFO06","Божурище","201607",4012,110
"SFO","SFO06","Божурище","201608",4012,111
"SFO","SFO06","Божурище","201609",4012,95
"SFO","SFO06","Божурище","201610",4012,85
"SFO","SFO06","Божурище","201611",4012,81
"SFO","SFO06","Божурище","201612",4012,81
"SFO","SFO06","Божурище","201701",4012,79
"SFO","SFO06","Божурище","201702",4012,80
"SFO","SFO06","Божурище","201703",4012,92
"SFO","SFO06","Божурище","201704",4012,83
"SFO","SFO06","Божурище","201705",4012,92
"SFO","SFO06","Божурище","201706",4012,91
"SFO","SFO06","Божурище","201707",4012,83
"SFO","SFO06","Божурище","201708",4012,87
"SFO","SFO06","Божурище","201709",4012,79
"SFO","SFO06","Божурище","201710",4012,84
"SFO","SFO06","Божурище","201711",4012,84
"SFO","SFO06","Божурище","201712",4012,89
"SFO","SFO06","Божурище","201801",4012,87
"SFO","SFO06","Божурище","201802",4012,92
"SFO","SFO06","Божурище","201803",4012,87
"SFO","SFO06","Божурище","201804",4012,92
"SFO","SFO06","Божурище","201805",4012,81
"SFO","SFO06","Божурище","201806",4012,82
"SFO","SFO06","Божурище","201807",4012,72
"SFO","SFO06","Божурище","201808",4012,71
"SFO","SFO06","Божурище","201809",4012,63
"SFO","SFO06","Божурище","201810",4012,60
"SFO","SFO06","Божурище","201811",4012,63
"SFO","SFO06","Божурище","201812",4012,59
"SFO","SFO07","Ботевград","201001",18228,1440
"SFO","SFO07","Ботевград","201002",18228,1540
"SFO","SFO07","Ботевград","201003",18228,1517
"SFO","SFO07","Ботевград","201004",18228,1469
"SFO","SFO07","Ботевград","201005",18228,1401
"SFO","SFO07","Ботевград","201006",18228,1440
"SFO","SFO07","Ботевград","201007",18228,1563
"SFO","SFO07","Ботевград","201008",18228,1562
"SFO","SFO07","Ботевград","201009",18228,1554
"SFO","SFO07","Ботевград","201010",18228,1531
"SFO","SFO07","Ботевград","201011",18228,1521
"SFO","SFO07","Ботевград","201012",18228,1503
"SFO","SFO07","Ботевград","201101",15185,1593
"SFO","SFO07","Ботевград","201102",15185,1574
"SFO","SFO07","Ботевград","201103",15185,1576
"SFO","SFO07","Ботевград","201104",15185,1520
"SFO","SFO07","Ботевград","201105",15185,1455
"SFO","SFO07","Ботевград","201106",15185,1429
"SFO","SFO07","Ботевград","201107",15185,1341
"SFO","SFO07","Ботевград","201108",15185,1323
"SFO","SFO07","Ботевград","201109",15185,1320
"SFO","SFO07","Ботевград","201110",15185,1302
"SFO","SFO07","Ботевград","201111",15185,1358
"SFO","SFO07","Ботевград","201112",15185,1410
"SFO","SFO07","Ботевград","201201",15185,1535
"SFO","SFO07","Ботевград","201202",15185,1617
"SFO","SFO07","Ботевград","201203",15185,1601
"SFO","SFO07","Ботевград","201204",15185,1553
"SFO","SFO07","Ботевград","201205",15185,1539
"SFO","SFO07","Ботевград","201206",15185,1607
"SFO","SFO07","Ботевград","201207",15185,1630
"SFO","SFO07","Ботевград","201208",15185,1618
"SFO","SFO07","Ботевград","201209",15185,1669
"SFO","SFO07","Ботевград","201210",15185,1633
"SFO","SFO07","Ботевград","201211",15185,1677
"SFO","SFO07","Ботевград","201212",15185,1689
"SFO","SFO07","Ботевград","201301",15185,1746
"SFO","SFO07","Ботевград","201302",15185,1746
"SFO","SFO07","Ботевград","201303",15185,1751
"SFO","SFO07","Ботевград","201304",15185,1743
"SFO","SFO07","Ботевград","201305",15185,1653
"SFO","SFO07","Ботевград","201306",15185,1628
"SFO","SFO07","Ботевград","201307",15185,1668
"SFO","SFO07","Ботевград","201308",15185,1648
"SFO","SFO07","Ботевград","201309",15185,1688
"SFO","SFO07","Ботевград","201310",15185,1718
"SFO","SFO07","Ботевград","201311",15185,1762
"SFO","SFO07","Ботевград","201312",15185,1763
"SFO","SFO07","Ботевград","201401",15185,1808
"SFO","SFO07","Ботевград","201402",15185,1780
"SFO","SFO07","Ботевград","201403",15185,1756
"SFO","SFO07","Ботевград","201404",15185,1692
"SFO","SFO07","Ботевград","201405",15185,1635
"SFO","SFO07","Ботевград","201406",15185,1546
"SFO","SFO07","Ботевград","201407",15185,1548
"SFO","SFO07","Ботевград","201408",15185,1542
"SFO","SFO07","Ботевград","201409",15185,1507
"SFO","SFO07","Ботевград","201410",15185,1498
"SFO","SFO07","Ботевград","201411",15185,1492
"SFO","SFO07","Ботевград","201412",15185,1464
"SFO","SFO07","Ботевград","201501",15185,1523
"SFO","SFO07","Ботевград","201502",15185,1519
"SFO","SFO07","Ботевград","201503",15185,1526
"SFO","SFO07","Ботевград","201504",15185,1483
"SFO","SFO07","Ботевград","201505",15185,1402
"SFO","SFO07","Ботевград","201506",15185,1346
"SFO","SFO07","Ботевград","201507",15185,1331
"SFO","SFO07","Ботевград","201508",15185,1294
"SFO","SFO07","Ботевград","201509",15185,1255
"SFO","SFO07","Ботевград","201510",15185,1249
"SFO","SFO07","Ботевград","201511",15185,1255
"SFO","SFO07","Ботевград","201512",15185,1283
"SFO","SFO07","Ботевград","201601",15185,1255
"SFO","SFO07","Ботевград","201602",15185,1249
"SFO","SFO07","Ботевград","201603",15185,1231
"SFO","SFO07","Ботевград","201604",15185,1249
"SFO","SFO07","Ботевград","201605",15185,1178
"SFO","SFO07","Ботевград","201606",15185,1191
"SFO","SFO07","Ботевград","201607",15185,1168
"SFO","SFO07","Ботевград","201608",15185,1154
"SFO","SFO07","Ботевград","201609",15185,1096
"SFO","SFO07","Ботевград","201610",15185,1104
"SFO","SFO07","Ботевград","201611",15185,1112
"SFO","SFO07","Ботевград","201612",15185,1126
"SFO","SFO07","Ботевград","201701",15185,1179
"SFO","SFO07","Ботевград","201702",15185,1184
"SFO","SFO07","Ботевград","201703",15185,1187
"SFO","SFO07","Ботевград","201704",15185,1150
"SFO","SFO07","Ботевград","201705",15185,1098
"SFO","SFO07","Ботевград","201706",15185,1043
"SFO","SFO07","Ботевград","201707",15185,996
"SFO","SFO07","Ботевград","201708",15185,997
"SFO","SFO07","Ботевград","201709",15185,960
"SFO","SFO07","Ботевград","201710",15185,896
"SFO","SFO07","Ботевград","201711",15185,892
"SFO","SFO07","Ботевград","201712",15185,907
"SFO","SFO07","Ботевград","201801",15185,892
"SFO","SFO07","Ботевград","201802",15185,882
"SFO","SFO07","Ботевград","201803",15185,892
"SFO","SFO07","Ботевград","201804",15185,857
"SFO","SFO07","Ботевград","201805",15185,797
"SFO","SFO07","Ботевград","201806",15185,791
"SFO","SFO07","Ботевград","201807",15185,793
"SFO","SFO07","Ботевград","201808",15185,761
"SFO","SFO07","Ботевград","201809",15185,747
"SFO","SFO07","Ботевград","201810",15185,742
"SFO","SFO07","Ботевград","201811",15185,736
"SFO","SFO07","Ботевград","201812",15185,739
"SFO","SFO09","Годеч","201001",2828,312
"SFO","SFO09","Годеч","201002",2828,327
"SFO","SFO09","Годеч","201003",2828,299
"SFO","SFO09","Годеч","201004",2828,302
"SFO","SFO09","Годеч","201005",2828,278
"SFO","SFO09","Годеч","201006",2828,279
"SFO","SFO09","Годеч","201007",2828,271
"SFO","SFO09","Годеч","201008",2828,280
"SFO","SFO09","Годеч","201009",2828,275
"SFO","SFO09","Годеч","201010",2828,250
"SFO","SFO09","Годеч","201011",2828,227
"SFO","SFO09","Годеч","201012",2828,235
"SFO","SFO09","Годеч","201101",2243,245
"SFO","SFO09","Годеч","201102",2243,244
"SFO","SFO09","Годеч","201103",2243,239
"SFO","SFO09","Годеч","201104",2243,240
"SFO","SFO09","Годеч","201105",2243,239
"SFO","SFO09","Годеч","201106",2243,234
"SFO","SFO09","Годеч","201107",2243,227
"SFO","SFO09","Годеч","201108",2243,241
"SFO","SFO09","Годеч","201109",2243,254
"SFO","SFO09","Годеч","201110",2243,259
"SFO","SFO09","Годеч","201111",2243,270
"SFO","SFO09","Годеч","201112",2243,275
"SFO","SFO09","Годеч","201201",2243,292
"SFO","SFO09","Годеч","201202",2243,314
"SFO","SFO09","Годеч","201203",2243,296
"SFO","SFO09","Годеч","201204",2243,312
"SFO","SFO09","Годеч","201205",2243,316
"SFO","SFO09","Годеч","201206",2243,310
"SFO","SFO09","Годеч","201207",2243,309
"SFO","SFO09","Годеч","201208",2243,324
"SFO","SFO09","Годеч","201209",2243,333
"SFO","SFO09","Годеч","201210",2243,342
"SFO","SFO09","Годеч","201211",2243,369
"SFO","SFO09","Годеч","201212",2243,369
"SFO","SFO09","Годеч","201301",2243,355
"SFO","SFO09","Годеч","201302",2243,361
"SFO","SFO09","Годеч","201303",2243,328
"SFO","SFO09","Годеч","201304",2243,329
"SFO","SFO09","Годеч","201305",2243,329
"SFO","SFO09","Годеч","201306",2243,315
"SFO","SFO09","Годеч","201307",2243,292
"SFO","SFO09","Годеч","201308",2243,255
"SFO","SFO09","Годеч","201309",2243,245
"SFO","SFO09","Годеч","201310",2243,220
"SFO","SFO09","Годеч","201311",2243,230
"SFO","SFO09","Годеч","201312",2243,264
"SFO","SFO09","Годеч","201401",2243,264
"SFO","SFO09","Годеч","201402",2243,261
"SFO","SFO09","Годеч","201403",2243,260
"SFO","SFO09","Годеч","201404",2243,342
"SFO","SFO09","Годеч","201405",2243,361
"SFO","SFO09","Годеч","201406",2243,355
"SFO","SFO09","Годеч","201407",2243,359
"SFO","SFO09","Годеч","201408",2243,354
"SFO","SFO09","Годеч","201409",2243,364
"SFO","SFO09","Годеч","201410",2243,369
"SFO","SFO09","Годеч","201411",2243,354
"SFO","SFO09","Годеч","201412",2243,347
"SFO","SFO09","Годеч","201501",2243,366
"SFO","SFO09","Годеч","201502",2243,355
"SFO","SFO09","Годеч","201503",2243,365
"SFO","SFO09","Годеч","201504",2243,376
"SFO","SFO09","Годеч","201505",2243,342
"SFO","SFO09","Годеч","201506",2243,348
"SFO","SFO09","Годеч","201507",2243,340
"SFO","SFO09","Годеч","201508",2243,337
"SFO","SFO09","Годеч","201509",2243,313
"SFO","SFO09","Годеч","201510",2243,308
"SFO","SFO09","Годеч","201511",2243,315
"SFO","SFO09","Годеч","201512",2243,323
"SFO","SFO09","Годеч","201601",2243,327
"SFO","SFO09","Годеч","201602",2243,313
"SFO","SFO09","Годеч","201603",2243,310
"SFO","SFO09","Годеч","201604",2243,318
"SFO","SFO09","Годеч","201605",2243,288
"SFO","SFO09","Годеч","201606",2243,280
"SFO","SFO09","Годеч","201607",2243,270
"SFO","SFO09","Годеч","201608",2243,262
"SFO","SFO09","Годеч","201609",2243,260
"SFO","SFO09","Годеч","201610",2243,256
"SFO","SFO09","Годеч","201611",2243,235
"SFO","SFO09","Годеч","201612",2243,244
"SFO","SFO09","Годеч","201701",2243,246
"SFO","SFO09","Годеч","201702",2243,251
"SFO","SFO09","Годеч","201703",2243,247
"SFO","SFO09","Годеч","201704",2243,244
"SFO","SFO09","Годеч","201705",2243,228
"SFO","SFO09","Годеч","201706",2243,215
"SFO","SFO09","Годеч","201707",2243,223
"SFO","SFO09","Годеч","201708",2243,224
"SFO","SFO09","Годеч","201709",2243,231
"SFO","SFO09","Годеч","201710",2243,209
"SFO","SFO09","Годеч","201711",2243,213
"SFO","SFO09","Годеч","201712",2243,216
"SFO","SFO09","Годеч","201801",2243,227
"SFO","SFO09","Годеч","201802",2243,223
"SFO","SFO09","Годеч","201803",2243,217
"SFO","SFO09","Годеч","201804",2243,200
"SFO","SFO09","Годеч","201805",2243,193
"SFO","SFO09","Годеч","201806",2243,198
"SFO","SFO09","Годеч","201807",2243,176
"SFO","SFO09","Годеч","201808",2243,157
"SFO","SFO09","Годеч","201809",2243,149
"SFO","SFO09","Годеч","201810",2243,155
"SFO","SFO09","Годеч","201811",2243,152
"SFO","SFO09","Годеч","201812",2243,148
"SFO","SFO10","Горна Малина","201001",2739,415
"SFO","SFO10","Горна Малина","201002",2739,446
"SFO","SFO10","Горна Малина","201003",2739,350
"SFO","SFO10","Горна Малина","201004",2739,318
"SFO","SFO10","Горна Малина","201005",2739,302
"SFO","SFO10","Горна Малина","201006",2739,299
"SFO","SFO10","Горна Малина","201007",2739,316
"SFO","SFO10","Горна Малина","201008",2739,316
"SFO","SFO10","Горна Малина","201009",2739,291
"SFO","SFO10","Горна Малина","201010",2739,272
"SFO","SFO10","Горна Малина","201011",2739,261
"SFO","SFO10","Горна Малина","201012",2739,256
"SFO","SFO10","Горна Малина","201101",2369,275
"SFO","SFO10","Горна Малина","201102",2369,259
"SFO","SFO10","Горна Малина","201103",2369,266
"SFO","SFO10","Горна Малина","201104",2369,272
"SFO","SFO10","Горна Малина","201105",2369,265
"SFO","SFO10","Горна Малина","201106",2369,263
"SFO","SFO10","Горна Малина","201107",2369,257
"SFO","SFO10","Горна Малина","201108",2369,233
"SFO","SFO10","Горна Малина","201109",2369,226
"SFO","SFO10","Горна Малина","201110",2369,209
"SFO","SFO10","Горна Малина","201111",2369,212
"SFO","SFO10","Горна Малина","201112",2369,190
"SFO","SFO10","Горна Малина","201201",2369,201
"SFO","SFO10","Горна Малина","201202",2369,205
"SFO","SFO10","Горна Малина","201203",2369,197
"SFO","SFO10","Горна Малина","201204",2369,219
"SFO","SFO10","Горна Малина","201205",2369,232
"SFO","SFO10","Горна Малина","201206",2369,248
"SFO","SFO10","Горна Малина","201207",2369,255
"SFO","SFO10","Горна Малина","201208",2369,237
"SFO","SFO10","Горна Малина","201209",2369,188
"SFO","SFO10","Горна Малина","201210",2369,214
"SFO","SFO10","Горна Малина","201211",2369,224
"SFO","SFO10","Горна Малина","201212",2369,226
"SFO","SFO10","Горна Малина","201301",2369,215
"SFO","SFO10","Горна Малина","201302",2369,218
"SFO","SFO10","Горна Малина","201303",2369,214
"SFO","SFO10","Горна Малина","201304",2369,231
"SFO","SFO10","Горна Малина","201305",2369,223
"SFO","SFO10","Горна Малина","201306",2369,246
"SFO","SFO10","Горна Малина","201307",2369,231
"SFO","SFO10","Горна Малина","201308",2369,212
"SFO","SFO10","Горна Малина","201309",2369,208
"SFO","SFO10","Горна Малина","201310",2369,190
"SFO","SFO10","Горна Малина","201311",2369,180
"SFO","SFO10","Горна Малина","201312",2369,170
"SFO","SFO10","Горна Малина","201401",2369,173
"SFO","SFO10","Горна Малина","201402",2369,188
"SFO","SFO10","Горна Малина","201403",2369,208
"SFO","SFO10","Горна Малина","201404",2369,195
"SFO","SFO10","Горна Малина","201405",2369,186
"SFO","SFO10","Горна Малина","201406",2369,162
"SFO","SFO10","Горна Малина","201407",2369,170
"SFO","SFO10","Горна Малина","201408",2369,173
"SFO","SFO10","Горна Малина","201409",2369,173
"SFO","SFO10","Горна Малина","201410",2369,172
"SFO","SFO10","Горна Малина","201411",2369,173
"SFO","SFO10","Горна Малина","201412",2369,168
"SFO","SFO10","Горна Малина","201501",2369,185
"SFO","SFO10","Горна Малина","201502",2369,172
"SFO","SFO10","Горна Малина","201503",2369,175
"SFO","SFO10","Горна Малина","201504",2369,193
"SFO","SFO10","Горна Малина","201505",2369,184
"SFO","SFO10","Горна Малина","201506",2369,211
"SFO","SFO10","Горна Малина","201507",2369,212
"SFO","SFO10","Горна Малина","201508",2369,197
"SFO","SFO10","Горна Малина","201509",2369,181
"SFO","SFO10","Горна Малина","201510",2369,179
"SFO","SFO10","Горна Малина","201511",2369,188
"SFO","SFO10","Горна Малина","201512",2369,200
"SFO","SFO10","Горна Малина","201601",2369,221
"SFO","SFO10","Горна Малина","201602",2369,225
"SFO","SFO10","Горна Малина","201603",2369,245
"SFO","SFO10","Горна Малина","201604",2369,216
"SFO","SFO10","Горна Малина","201605",2369,201
"SFO","SFO10","Горна Малина","201606",2369,206
"SFO","SFO10","Горна Малина","201607",2369,202
"SFO","SFO10","Горна Малина","201608",2369,177
"SFO","SFO10","Горна Малина","201609",2369,162
"SFO","SFO10","Горна Малина","201610",2369,155
"SFO","SFO10","Горна Малина","201611",2369,148
"SFO","SFO10","Горна Малина","201612",2369,136
"SFO","SFO10","Горна Малина","201701",2369,142
"SFO","SFO10","Горна Малина","201702",2369,148
"SFO","SFO10","Горна Малина","201703",2369,131
"SFO","SFO10","Горна Малина","201704",2369,123
"SFO","SFO10","Горна Малина","201705",2369,116
"SFO","SFO10","Горна Малина","201706",2369,105
"SFO","SFO10","Горна Малина","201707",2369,113
"SFO","SFO10","Горна Малина","201708",2369,114
"SFO","SFO10","Горна Малина","201709",2369,115
"SFO","SFO10","Горна Малина","201710",2369,110
"SFO","SFO10","Горна Малина","201711",2369,115
"SFO","SFO10","Горна Малина","201712",2369,116
"SFO","SFO10","Горна Малина","201801",2369,111
"SFO","SFO10","Горна Малина","201802",2369,111
"SFO","SFO10","Горна Малина","201803",2369,109
"SFO","SFO10","Горна Малина","201804",2369,115
"SFO","SFO10","Горна Малина","201805",2369,102
"SFO","SFO10","Горна Малина","201806",2369,101
"SFO","SFO10","Горна Малина","201807",2369,103
"SFO","SFO10","Горна Малина","201808",2369,108
"SFO","SFO10","Горна Малина","201809",2369,108
"SFO","SFO10","Горна Малина","201810",2369,91
"SFO","SFO10","Горна Малина","201811",2369,90
"SFO","SFO10","Горна Малина","201812",2369,100
"SFO","SFO59","Долна баня","201001",2277,637
"SFO","SFO59","Долна баня","201002",2277,679
"SFO","SFO59","Долна баня","201003",2277,624
"SFO","SFO59","Долна баня","201004",2277,628
"SFO","SFO59","Долна баня","201005",2277,641
"SFO","SFO59","Долна баня","201006",2277,612
"SFO","SFO59","Долна баня","201007",2277,670
"SFO","SFO59","Долна баня","201008",2277,677
"SFO","SFO59","Долна баня","201009",2277,674
"SFO","SFO59","Долна баня","201010",2277,639
"SFO","SFO59","Долна баня","201011",2277,658
"SFO","SFO59","Долна баня","201012",2277,589
"SFO","SFO59","Долна баня","201101",1957,573
"SFO","SFO59","Долна баня","201102",1957,554
"SFO","SFO59","Долна баня","201103",1957,518
"SFO","SFO59","Долна баня","201104",1957,567
"SFO","SFO59","Долна баня","201105",1957,541
"SFO","SFO59","Долна баня","201106",1957,542
"SFO","SFO59","Долна баня","201107",1957,549
"SFO","SFO59","Долна баня","201108",1957,569
"SFO","SFO59","Долна баня","201109",1957,542
"SFO","SFO59","Долна баня","201110",1957,486
"SFO","SFO59","Долна баня","201111",1957,455
"SFO","SFO59","Долна баня","201112",1957,488
"SFO","SFO59","Долна баня","201201",1957,567
"SFO","SFO59","Долна баня","201202",1957,622
"SFO","SFO59","Долна баня","201203",1957,674
"SFO","SFO59","Долна баня","201204",1957,760
"SFO","SFO59","Долна баня","201205",1957,756
"SFO","SFO59","Долна баня","201206",1957,699
"SFO","SFO59","Долна баня","201207",1957,690
"SFO","SFO59","Долна баня","201208",1957,690
"SFO","SFO59","Долна баня","201209",1957,685
"SFO","SFO59","Долна баня","201210",1957,699
"SFO","SFO59","Долна баня","201211",1957,716
"SFO","SFO59","Долна баня","201212",1957,692
"SFO","SFO59","Долна баня","201301",1957,672
"SFO","SFO59","Долна баня","201302",1957,664
"SFO","SFO59","Долна баня","201303",1957,651
"SFO","SFO59","Долна баня","201304",1957,591
"SFO","SFO59","Долна баня","201305",1957,573
"SFO","SFO59","Долна баня","201306",1957,607
"SFO","SFO59","Долна баня","201307",1957,637
"SFO","SFO59","Долна баня","201308",1957,638
"SFO","SFO59","Долна баня","201309",1957,639
"SFO","SFO59","Долна баня","201310",1957,659
"SFO","SFO59","Долна баня","201311",1957,708
"SFO","SFO59","Долна баня","201312",1957,737
"SFO","SFO59","Долна баня","201401",1957,799
"SFO","SFO59","Долна баня","201402",1957,787
"SFO","SFO59","Долна баня","201403",1957,828
"SFO","SFO59","Долна баня","201404",1957,847
"SFO","SFO59","Долна баня","201405",1957,835
"SFO","SFO59","Долна баня","201406",1957,830
"SFO","SFO59","Долна баня","201407",1957,835
"SFO","SFO59","Долна баня","201408",1957,846
"SFO","SFO59","Долна баня","201409",1957,849
"SFO","SFO59","Долна баня","201410",1957,870
"SFO","SFO59","Долна баня","201411",1957,851
"SFO","SFO59","Долна баня","201412",1957,824
"SFO","SFO59","Долна баня","201501",1957,854
"SFO","SFO59","Долна баня","201502",1957,864
"SFO","SFO59","Долна баня","201503",1957,892
"SFO","SFO59","Долна баня","201504",1957,891
"SFO","SFO59","Долна баня","201505",1957,901
"SFO","SFO59","Долна баня","201506",1957,880
"SFO","SFO59","Долна баня","201507",1957,867
"SFO","SFO59","Долна баня","201508",1957,852
"SFO","SFO59","Долна баня","201509",1957,847
"SFO","SFO59","Долна баня","201510",1957,861
"SFO","SFO59","Долна баня","201511",1957,881
"SFO","SFO59","Долна баня","201512",1957,853
"SFO","SFO59","Долна баня","201601",1957,878
"SFO","SFO59","Долна баня","201602",1957,857
"SFO","SFO59","Долна баня","201603",1957,839
"SFO","SFO59","Долна баня","201604",1957,814
"SFO","SFO59","Долна баня","201605",1957,808
"SFO","SFO59","Долна баня","201606",1957,782
"SFO","SFO59","Долна баня","201607",1957,764
"SFO","SFO59","Долна баня","201608",1957,733
"SFO","SFO59","Долна баня","201609",1957,728
"SFO","SFO59","Долна баня","201610",1957,746
"SFO","SFO59","Долна баня","201611",1957,709
"SFO","SFO59","Долна баня","201612",1957,665
"SFO","SFO59","Долна баня","201701",1957,678
"SFO","SFO59","Долна баня","201702",1957,667
"SFO","SFO59","Долна баня","201703",1957,659
"SFO","SFO59","Долна баня","201704",1957,649
"SFO","SFO59","Долна баня","201705",1957,642
"SFO","SFO59","Долна баня","201706",1957,663
"SFO","SFO59","Долна баня","201707",1957,644
"SFO","SFO59","Долна баня","201708",1957,454
"SFO","SFO59","Долна баня","201709",1957,386
"SFO","SFO59","Долна баня","201710",1957,340
"SFO","SFO59","Долна баня","201711",1957,341
"SFO","SFO59","Долна баня","201712",1957,339
"SFO","SFO59","Долна баня","201801",1957,348
"SFO","SFO59","Долна баня","201802",1957,364
"SFO","SFO59","Долна баня","201803",1957,394
"SFO","SFO59","Долна баня","201804",1957,416
"SFO","SFO59","Долна баня","201805",1957,420
"SFO","SFO59","Долна баня","201806",1957,385
"SFO","SFO59","Долна баня","201807",1957,356
"SFO","SFO59","Долна баня","201808",1957,373
"SFO","SFO59","Долна баня","201809",1957,387
"SFO","SFO59","Долна баня","201810",1957,374
"SFO","SFO59","Долна баня","201811",1957,365
"SFO","SFO59","Долна баня","201812",1957,348
"SFO","SFO16","Драгоман","201001",2617,207
"SFO","SFO16","Драгоман","201002",2617,210
"SFO","SFO16","Драгоман","201003",2617,170
"SFO","SFO16","Драгоман","201004",2617,171
"SFO","SFO16","Драгоман","201005",2617,164
"SFO","SFO16","Драгоман","201006",2617,160
"SFO","SFO16","Драгоман","201007",2617,165
"SFO","SFO16","Драгоман","201008",2617,153
"SFO","SFO16","Драгоман","201009",2617,147
"SFO","SFO16","Драгоман","201010",2617,139
"SFO","SFO16","Драгоман","201011",2617,138
"SFO","SFO16","Драгоман","201012",2617,154
"SFO","SFO16","Драгоман","201101",2282,158
"SFO","SFO16","Драгоман","201102",2282,143
"SFO","SFO16","Драгоман","201103",2282,156
"SFO","SFO16","Драгоман","201104",2282,165
"SFO","SFO16","Драгоман","201105",2282,157
"SFO","SFO16","Драгоман","201106",2282,135
"SFO","SFO16","Драгоман","201107",2282,135
"SFO","SFO16","Драгоман","201108",2282,128
"SFO","SFO16","Драгоман","201109",2282,117
"SFO","SFO16","Драгоман","201110",2282,117
"SFO","SFO16","Драгоман","201111",2282,141
"SFO","SFO16","Драгоман","201112",2282,152
"SFO","SFO16","Драгоман","201201",2282,169
"SFO","SFO16","Драгоман","201202",2282,192
"SFO","SFO16","Драгоман","201203",2282,190
"SFO","SFO16","Драгоман","201204",2282,198
"SFO","SFO16","Драгоман","201205",2282,185
"SFO","SFO16","Драгоман","201206",2282,190
"SFO","SFO16","Драгоман","201207",2282,151
"SFO","SFO16","Драгоман","201208",2282,163
"SFO","SFO16","Драгоман","201209",2282,188
